Case ID;Activity;Resource;Start Timestamp;Complete Timestamp;Variant;Variant index;(case) description;defectFixed;defectType;lifecycle:transition;numberRepairs;phoneType
402;Register;System;1970/01/09 13:31:00.000;1970/01/09 13:31:00.000;Variant 1;1;Simulated process instance;;;complete;;
402;Analyze Defect;Tester5;1970/01/09 13:31:00.000;1970/01/09 13:38:00.000;Variant 1;1;Simulated process instance;;9;complete;;T2
402;Repair (Complex);SolverC2;1970/01/09 14:06:00.000;1970/01/09 14:17:00.000;Variant 1;1;Simulated process instance;;;complete;;
402;Inform User;System;1970/01/09 14:11:00.000;1970/01/09 14:11:00.000;Variant 1;1;Simulated process instance;;;complete;;
402;Test Repair;Tester1;1970/01/09 14:17:00.000;1970/01/09 14:26:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
402;Archive Repair;System;1970/01/09 14:31:00.000;1970/01/09 14:31:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
403;Register;System;1970/01/09 09:21:00.000;1970/01/09 09:21:00.000;Variant 1;1;Simulated process instance;;;complete;;
403;Analyze Defect;Tester1;1970/01/09 09:21:00.000;1970/01/09 09:31:00.000;Variant 1;1;Simulated process instance;;6;complete;;T2
403;Repair (Complex);SolverC1;1970/01/09 09:37:00.000;1970/01/09 09:52:00.000;Variant 1;1;Simulated process instance;;;complete;;
403;Inform User;System;1970/01/09 09:48:00.000;1970/01/09 09:48:00.000;Variant 1;1;Simulated process instance;;;complete;;
403;Test Repair;Tester5;1970/01/09 09:52:00.000;1970/01/09 10:02:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
403;Archive Repair;System;1970/01/09 10:10:00.000;1970/01/09 10:10:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
404;Register;System;1970/01/10 05:06:00.000;1970/01/10 05:06:00.000;Variant 2;2;Simulated process instance;;;complete;;
404;Analyze Defect;Tester4;1970/01/10 05:06:00.000;1970/01/10 05:12:00.000;Variant 2;2;Simulated process instance;;6;complete;;T3
404;Repair (Complex);SolverC1;1970/01/10 05:17:00.000;1970/01/10 05:31:00.000;Variant 2;2;Simulated process instance;;;complete;;
404;Test Repair;Tester6;1970/01/10 05:31:00.000;1970/01/10 05:38:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
404;Inform User;System;1970/01/10 05:47:00.000;1970/01/10 05:47:00.000;Variant 2;2;Simulated process instance;;;complete;;
404;Archive Repair;System;1970/01/10 05:48:00.000;1970/01/10 05:48:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
405;Register;System;1970/01/10 18:23:00.000;1970/01/10 18:23:00.000;Variant 4;4;Simulated process instance;;;complete;;
405;Analyze Defect;Tester2;1970/01/10 18:23:00.000;1970/01/10 18:28:00.000;Variant 4;4;Simulated process instance;;6;complete;;T1
405;Inform User;System;1970/01/10 18:45:00.000;1970/01/10 18:45:00.000;Variant 4;4;Simulated process instance;;;complete;;
405;Repair (Complex);SolverC2;1970/01/10 18:55:00.000;1970/01/10 19:14:00.000;Variant 4;4;Simulated process instance;;;complete;;
405;Test Repair;Tester3;1970/01/10 19:14:00.000;1970/01/10 19:21:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
405;Archive Repair;System;1970/01/10 19:30:00.000;1970/01/10 19:30:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
406;Register;System;1970/01/09 12:24:00.000;1970/01/09 12:24:00.000;Variant 1;1;Simulated process instance;;;complete;;
406;Analyze Defect;Tester1;1970/01/09 12:24:00.000;1970/01/09 12:34:00.000;Variant 1;1;Simulated process instance;;8;complete;;T2
406;Repair (Complex);SolverC3;1970/01/09 12:54:00.000;1970/01/09 13:35:00.000;Variant 1;1;Simulated process instance;;;complete;;
406;Inform User;System;1970/01/09 13:07:00.000;1970/01/09 13:07:00.000;Variant 1;1;Simulated process instance;;;complete;;
406;Test Repair;Tester1;1970/01/09 13:35:00.000;1970/01/09 13:44:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
406;Archive Repair;System;1970/01/09 13:50:00.000;1970/01/09 13:50:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
407;Register;System;1970/01/10 16:39:00.000;1970/01/10 16:39:00.000;Variant 16;16;Simulated process instance;;;complete;;
407;Analyze Defect;Tester3;1970/01/10 16:39:00.000;1970/01/10 16:48:00.000;Variant 16;16;Simulated process instance;;3;complete;;T1
407;Repair (Simple);SolverS1;1970/01/10 17:14:00.000;1970/01/10 17:19:00.000;Variant 16;16;Simulated process instance;;;complete;;
407;Inform User;System;1970/01/10 17:18:00.000;1970/01/10 17:18:00.000;Variant 16;16;Simulated process instance;;;complete;;
407;Test Repair;Tester6;1970/01/10 17:19:00.000;1970/01/10 17:25:00.000;Variant 16;16;Simulated process instance;false;;complete;1;
407;Restart Repair;System;1970/01/10 17:35:00.000;1970/01/10 17:35:00.000;Variant 16;16;Simulated process instance;;;complete;;
407;Repair (Simple);SolverS1;1970/01/10 17:35:00.000;1970/01/10 17:42:00.000;Variant 16;16;Simulated process instance;;;complete;;
407;Test Repair;Tester4;1970/01/10 17:42:00.000;1970/01/10 17:50:00.000;Variant 16;16;Simulated process instance;false;;complete;2;
407;Restart Repair;System;1970/01/10 18:00:00.000;1970/01/10 18:00:00.000;Variant 16;16;Simulated process instance;;;complete;;
407;Repair (Simple);SolverS1;1970/01/10 18:00:00.000;1970/01/10 18:05:00.000;Variant 16;16;Simulated process instance;;;complete;;
407;Test Repair;Tester2;1970/01/10 18:05:00.000;1970/01/10 18:12:00.000;Variant 16;16;Simulated process instance;false;;complete;3;
407;Archive Repair;System;1970/01/10 18:20:00.000;1970/01/10 18:20:00.000;Variant 16;16;Simulated process instance;false;;complete;3;
408;Register;System;1970/01/09 23:33:00.000;1970/01/09 23:33:00.000;Variant 15;15;Simulated process instance;;;complete;;
408;Analyze Defect;Tester4;1970/01/09 23:33:00.000;1970/01/09 23:42:00.000;Variant 15;15;Simulated process instance;;10;complete;;T1
408;Repair (Complex);SolverC2;1970/01/10 00:09:00.000;1970/01/10 00:23:00.000;Variant 15;15;Simulated process instance;;;complete;;
408;Inform User;System;1970/01/10 00:13:00.000;1970/01/10 00:13:00.000;Variant 15;15;Simulated process instance;;;complete;;
408;Test Repair;Tester5;1970/01/10 00:23:00.000;1970/01/10 00:32:00.000;Variant 15;15;Simulated process instance;false;;complete;0;
408;Restart Repair;System;1970/01/10 00:41:00.000;1970/01/10 00:41:00.000;Variant 15;15;Simulated process instance;;;complete;;
408;Repair (Complex);SolverC2;1970/01/10 00:41:00.000;1970/01/10 00:54:00.000;Variant 15;15;Simulated process instance;;;complete;;
408;Test Repair;Tester4;1970/01/10 00:54:00.000;1970/01/10 01:03:00.000;Variant 15;15;Simulated process instance;true;;complete;0;
408;Archive Repair;System;1970/01/10 01:08:00.000;1970/01/10 01:08:00.000;Variant 15;15;Simulated process instance;true;;complete;0;
409;Register;System;1970/01/10 01:16:00.000;1970/01/10 01:16:00.000;Variant 4;4;Simulated process instance;;;complete;;
409;Analyze Defect;Tester3;1970/01/10 01:16:00.000;1970/01/10 01:22:00.000;Variant 4;4;Simulated process instance;;7;complete;;T3
409;Inform User;System;1970/01/10 01:44:00.000;1970/01/10 01:44:00.000;Variant 4;4;Simulated process instance;;;complete;;
409;Repair (Complex);SolverC3;1970/01/10 01:45:00.000;1970/01/10 02:29:00.000;Variant 4;4;Simulated process instance;;;complete;;
409;Test Repair;Tester3;1970/01/10 02:29:00.000;1970/01/10 02:37:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
409;Archive Repair;System;1970/01/10 02:44:00.000;1970/01/10 02:44:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
41;Register;System;1970/01/03 03:45:00.000;1970/01/03 03:45:00.000;Variant 3;3;Simulated process instance;;;complete;;
41;Analyze Defect;Tester6;1970/01/03 03:45:00.000;1970/01/03 03:53:00.000;Variant 3;3;Simulated process instance;;1;complete;;T3
41;Repair (Simple);SolverS2;1970/01/03 04:00:00.000;1970/01/03 04:13:00.000;Variant 3;3;Simulated process instance;;;complete;;
41;Test Repair;Tester5;1970/01/03 04:13:00.000;1970/01/03 04:22:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
41;Inform User;System;1970/01/03 04:18:00.000;1970/01/03 04:18:00.000;Variant 3;3;Simulated process instance;;;complete;;
41;Archive Repair;System;1970/01/03 04:28:00.000;1970/01/03 04:28:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
410;Register;System;1970/01/09 18:41:00.000;1970/01/09 18:41:00.000;Variant 2;2;Simulated process instance;;;complete;;
410;Analyze Defect;Tester2;1970/01/09 18:41:00.000;1970/01/09 18:48:00.000;Variant 2;2;Simulated process instance;;9;complete;;T2
410;Repair (Complex);SolverC2;1970/01/09 19:09:00.000;1970/01/09 19:26:00.000;Variant 2;2;Simulated process instance;;;complete;;
410;Test Repair;Tester6;1970/01/09 19:26:00.000;1970/01/09 19:35:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
410;Inform User;System;1970/01/09 19:31:00.000;1970/01/09 19:31:00.000;Variant 2;2;Simulated process instance;;;complete;;
410;Archive Repair;System;1970/01/09 19:41:00.000;1970/01/09 19:41:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
411;Register;System;1970/01/10 03:08:00.000;1970/01/10 03:08:00.000;Variant 6;6;Simulated process instance;;;complete;;
411;Analyze Defect;Tester6;1970/01/10 03:08:00.000;1970/01/10 03:17:00.000;Variant 6;6;Simulated process instance;;3;complete;;T1
411;Repair (Simple);SolverS2;1970/01/10 03:29:00.000;1970/01/10 03:34:00.000;Variant 6;6;Simulated process instance;;;complete;;
411;Test Repair;Tester6;1970/01/10 03:34:00.000;1970/01/10 03:39:00.000;Variant 6;6;Simulated process instance;false;;complete;1;
411;Inform User;System;1970/01/10 03:44:00.000;1970/01/10 03:44:00.000;Variant 6;6;Simulated process instance;;;complete;;
411;Restart Repair;System;1970/01/10 03:45:00.000;1970/01/10 03:45:00.000;Variant 6;6;Simulated process instance;;;complete;;
411;Repair (Simple);SolverS2;1970/01/10 03:45:00.000;1970/01/10 03:50:00.000;Variant 6;6;Simulated process instance;;;complete;;
411;Test Repair;Tester6;1970/01/10 03:50:00.000;1970/01/10 03:59:00.000;Variant 6;6;Simulated process instance;false;;complete;2;
411;Restart Repair;System;1970/01/10 04:04:00.000;1970/01/10 04:04:00.000;Variant 6;6;Simulated process instance;;;complete;;
411;Repair (Simple);SolverS2;1970/01/10 04:04:00.000;1970/01/10 04:17:00.000;Variant 6;6;Simulated process instance;;;complete;;
411;Test Repair;Tester4;1970/01/10 04:17:00.000;1970/01/10 04:24:00.000;Variant 6;6;Simulated process instance;true;;complete;3;
411;Archive Repair;System;1970/01/10 04:29:00.000;1970/01/10 04:29:00.000;Variant 6;6;Simulated process instance;true;;complete;3;
412;Register;System;1970/01/10 00:14:00.000;1970/01/10 00:14:00.000;Variant 2;2;Simulated process instance;;;complete;;
412;Analyze Defect;Tester3;1970/01/10 00:14:00.000;1970/01/10 00:19:00.000;Variant 2;2;Simulated process instance;;7;complete;;T3
412;Repair (Complex);SolverC1;1970/01/10 00:31:00.000;1970/01/10 00:44:00.000;Variant 2;2;Simulated process instance;;;complete;;
412;Test Repair;Tester4;1970/01/10 00:44:00.000;1970/01/10 00:49:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
412;Inform User;System;1970/01/10 00:53:00.000;1970/01/10 00:53:00.000;Variant 2;2;Simulated process instance;;;complete;;
412;Archive Repair;System;1970/01/10 00:55:00.000;1970/01/10 00:55:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
413;Register;System;1970/01/10 17:59:00.000;1970/01/10 17:59:00.000;Variant 6;6;Simulated process instance;;;complete;;
413;Analyze Defect;Tester4;1970/01/10 17:59:00.000;1970/01/10 18:09:00.000;Variant 6;6;Simulated process instance;;2;complete;;T3
413;Repair (Simple);SolverS1;1970/01/10 18:18:00.000;1970/01/10 18:25:00.000;Variant 6;6;Simulated process instance;;;complete;;
413;Test Repair;Tester5;1970/01/10 18:25:00.000;1970/01/10 18:35:00.000;Variant 6;6;Simulated process instance;false;;complete;1;
413;Inform User;System;1970/01/10 18:34:00.000;1970/01/10 18:34:00.000;Variant 6;6;Simulated process instance;;;complete;;
413;Restart Repair;System;1970/01/10 18:41:00.000;1970/01/10 18:41:00.000;Variant 6;6;Simulated process instance;;;complete;;
413;Repair (Simple);SolverS1;1970/01/10 18:41:00.000;1970/01/10 18:47:00.000;Variant 6;6;Simulated process instance;;;complete;;
413;Test Repair;Tester4;1970/01/10 18:47:00.000;1970/01/10 18:56:00.000;Variant 6;6;Simulated process instance;false;;complete;2;
413;Restart Repair;System;1970/01/10 19:01:00.000;1970/01/10 19:01:00.000;Variant 6;6;Simulated process instance;;;complete;;
413;Repair (Simple);SolverS1;1970/01/10 19:01:00.000;1970/01/10 19:06:00.000;Variant 6;6;Simulated process instance;;;complete;;
413;Test Repair;Tester5;1970/01/10 19:06:00.000;1970/01/10 19:14:00.000;Variant 6;6;Simulated process instance;false;;complete;3;
413;Archive Repair;System;1970/01/10 19:20:00.000;1970/01/10 19:20:00.000;Variant 6;6;Simulated process instance;false;;complete;3;
414;Register;System;1970/01/11 02:39:00.000;1970/01/11 02:39:00.000;Variant 42;42;Simulated process instance;;;complete;;
414;Analyze Defect;Tester5;1970/01/11 02:39:00.000;1970/01/11 02:44:00.000;Variant 42;42;Simulated process instance;;6;complete;;T2
414;Repair (Simple);SolverS1;1970/01/11 03:10:00.000;1970/01/11 03:17:00.000;Variant 42;42;Simulated process instance;;;complete;;
414;Test Repair;Tester1;1970/01/11 03:17:00.000;1970/01/11 03:26:00.000;Variant 42;42;Simulated process instance;false;;complete;1;
414;Restart Repair;System;1970/01/11 03:32:00.000;1970/01/11 03:32:00.000;Variant 42;42;Simulated process instance;;;complete;;
414;Repair (Simple);SolverS1;1970/01/11 03:32:00.000;1970/01/11 03:38:00.000;Variant 42;42;Simulated process instance;;;complete;;
414;Inform User;System;1970/01/11 03:33:00.000;1970/01/11 03:33:00.000;Variant 42;42;Simulated process instance;;;complete;;
414;Test Repair;Tester5;1970/01/11 03:38:00.000;1970/01/11 03:45:00.000;Variant 42;42;Simulated process instance;false;;complete;2;
414;Restart Repair;System;1970/01/11 03:51:00.000;1970/01/11 03:51:00.000;Variant 42;42;Simulated process instance;;;complete;;
414;Repair (Complex);SolverC2;1970/01/11 03:51:00.000;1970/01/11 04:06:00.000;Variant 42;42;Simulated process instance;;;complete;;
414;Test Repair;Tester6;1970/01/11 04:06:00.000;1970/01/11 04:12:00.000;Variant 42;42;Simulated process instance;true;;complete;2;
414;Archive Repair;System;1970/01/11 04:18:00.000;1970/01/11 04:18:00.000;Variant 42;42;Simulated process instance;true;;complete;2;
415;Register;System;1970/01/10 22:57:00.000;1970/01/10 22:57:00.000;Variant 2;2;Simulated process instance;;;complete;;
415;Analyze Defect;Tester2;1970/01/10 22:57:00.000;1970/01/10 23:04:00.000;Variant 2;2;Simulated process instance;;7;complete;;T1
415;Repair (Complex);SolverC2;1970/01/10 23:11:00.000;1970/01/10 23:30:00.000;Variant 2;2;Simulated process instance;;;complete;;
415;Test Repair;Tester4;1970/01/10 23:30:00.000;1970/01/10 23:38:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
415;Inform User;System;1970/01/10 23:50:00.000;1970/01/10 23:50:00.000;Variant 2;2;Simulated process instance;;;complete;;
415;Archive Repair;System;1970/01/10 23:50:00.000;1970/01/10 23:50:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
416;Register;System;1970/01/09 13:16:00.000;1970/01/09 13:16:00.000;Variant 2;2;Simulated process instance;;;complete;;
416;Analyze Defect;Tester1;1970/01/09 13:16:00.000;1970/01/09 13:22:00.000;Variant 2;2;Simulated process instance;;10;complete;;T1
416;Repair (Complex);SolverC1;1970/01/09 13:37:00.000;1970/01/09 13:51:00.000;Variant 2;2;Simulated process instance;;;complete;;
416;Test Repair;Tester3;1970/01/09 13:51:00.000;1970/01/09 13:58:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
416;Inform User;System;1970/01/09 14:07:00.000;1970/01/09 14:07:00.000;Variant 2;2;Simulated process instance;;;complete;;
416;Archive Repair;System;1970/01/09 14:07:00.000;1970/01/09 14:07:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
417;Register;System;1970/01/11 03:47:00.000;1970/01/11 03:47:00.000;Variant 3;3;Simulated process instance;;;complete;;
417;Analyze Defect;Tester3;1970/01/11 03:47:00.000;1970/01/11 03:54:00.000;Variant 3;3;Simulated process instance;;5;complete;;T3
417;Repair (Simple);SolverS2;1970/01/11 04:13:00.000;1970/01/11 04:19:00.000;Variant 3;3;Simulated process instance;;;complete;;
417;Test Repair;Tester2;1970/01/11 04:19:00.000;1970/01/11 04:24:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
417;Inform User;System;1970/01/11 04:36:00.000;1970/01/11 04:36:00.000;Variant 3;3;Simulated process instance;;;complete;;
417;Archive Repair;System;1970/01/11 04:36:00.000;1970/01/11 04:36:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
418;Register;System;1970/01/10 04:48:00.000;1970/01/10 04:48:00.000;Variant 1;1;Simulated process instance;;;complete;;
418;Analyze Defect;Tester2;1970/01/10 04:48:00.000;1970/01/10 04:56:00.000;Variant 1;1;Simulated process instance;;7;complete;;T3
418;Repair (Complex);SolverC3;1970/01/10 05:11:00.000;1970/01/10 05:54:00.000;Variant 1;1;Simulated process instance;;;complete;;
418;Inform User;System;1970/01/10 05:43:00.000;1970/01/10 05:43:00.000;Variant 1;1;Simulated process instance;;;complete;;
418;Test Repair;Tester1;1970/01/10 05:54:00.000;1970/01/10 05:59:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
418;Archive Repair;System;1970/01/10 06:04:00.000;1970/01/10 06:04:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
419;Register;System;1970/01/10 11:16:00.000;1970/01/10 11:16:00.000;Variant 7;7;Simulated process instance;;;complete;;
419;Analyze Defect;Tester6;1970/01/10 11:16:00.000;1970/01/10 11:23:00.000;Variant 7;7;Simulated process instance;;3;complete;;T1
419;Repair (Simple);SolverS1;1970/01/10 11:28:00.000;1970/01/10 11:35:00.000;Variant 7;7;Simulated process instance;;;complete;;
419;Test Repair;Tester1;1970/01/10 11:35:00.000;1970/01/10 11:42:00.000;Variant 7;7;Simulated process instance;false;;complete;1;
419;Inform User;System;1970/01/10 11:42:00.000;1970/01/10 11:42:00.000;Variant 7;7;Simulated process instance;;;complete;;
419;Restart Repair;System;1970/01/10 11:49:00.000;1970/01/10 11:49:00.000;Variant 7;7;Simulated process instance;;;complete;;
419;Repair (Simple);SolverS2;1970/01/10 11:49:00.000;1970/01/10 12:01:00.000;Variant 7;7;Simulated process instance;;;complete;;
419;Test Repair;Tester2;1970/01/10 12:01:00.000;1970/01/10 12:06:00.000;Variant 7;7;Simulated process instance;true;;complete;2;
